locationId,latitude,longitude,zip_code,health_score
01400434,39.0180491,-84.6924703,41005,29.200000000000003
01400435,39.229795,-84.253905,45140,64.60000000000001
01400438,39.093585,-84.3864713,45230,68.2
01400439,39.42243,-84.457242,45011,57.80000000000001
01400441,39.4949693,-84.3279195,45005,69.0
01400444,39.177059,-84.641219,45248,71.80000000000001
01400445,39.1721421,-84.7608396,45002,21.2
01400447,39.4542432,-84.1820957,45036,55.00000000000001
01400448,39.318099,-84.315689,45040,54.6
01400454,38.962402,-84.67646,41091,10.4
01400465,39.1601221,-84.4270873,45209,23.6
01400466,38.9969875,-84.6562035,41042,68.8
01400468,39.0359892,-84.2330384,45102,49.2
01400475,38.9286769,-84.5483376,41051,33.0
01400477,39.048838,-84.55298,41017,50.60000000000001
01400482,39.1093681,-84.5715512,45205,35.2
01400513,39.10682,-84.51253,45202,62.2
01400705,39.7460382,-84.1718428,45410,35.6
01400722,39.6023578,-84.2302926,45342,31.6
01400741,39.9660601,-83.7868154,45503,23.400000000000002
01400747,39.8993538,-84.1841067,45377,44.8
01400754,39.8173105,-84.1254526,45424,40.800000000000004
01400758,39.8668333,-84.1405085,45424,69.80000000000001
01400765,39.758016,-84.122147,45431,64.60000000000001
01400770,39.641824,-84.266305,45342,72.2
01400811,39.725551,-84.054141,45434,74.0
01400817,39.4464335,-83.8072486,45177,70.80000000000001
01400825,39.7045622,-84.1247755,45420,53.0
01400826,39.6881303,-84.1620238,45429,60.00000000000001
01400827,39.673009,-85.134549,47331,73.80000000000001
01400828,39.7641466,-84.6386664,45320,35.2
01400829,39.6896087,-83.9582351,45385,64.2
01400832,39.9371438,-83.8358305,45504,46.2
01400833,40.1268932,-84.62265,45331,42.2
01400835,39.9251422,-83.7654031,45503,49.6
01400836,39.7968669,-84.2458902,45406,52.60000000000001
01400838,39.786131,-83.995012,45324,27.6
01400901,39.0216162,-84.593735,41018,15.4
01400902,39.1030213,-84.2712059,45245,64.2
01400907,39.249293,-84.791679,45030,28.6
01400909,39.4260503,-84.5940142,45013,68.60000000000001
01400910,40.5543188,-84.3847332,45885,76.0
01400913,40.2898275,-84.186932,45365,62.400000000000006
01400915,39.074332,-84.347973,45255,87.80000000000001
01400920,39.0395591,-83.9241104,45154,56.800000000000004
01400921,39.193092,-84.23506,45150,36.6
01400923,39.6071088,-84.1634476,45458,66.2
01400925,39.560586,-84.256715,45066,40.0
01400929,39.128667,-84.509336,45219,67.80000000000001
01400932,40.1433803,-84.2649697,45356,55.400000000000006
01400934,39.3810118,-84.5474504,45011,60.8
01400935,39.6399957,-84.1080692,45459,73.2
01400938,39.8630238,-84.3139009,45322,61.800000000000004
01400939,39.336188,-84.562509,45014,37.0
01400942,39.2272828,-84.3978512,45236,40.800000000000004
01400943,39.2900055,-84.5250073,45240,46.4
01400944,39.0962602,-84.6127791,45238,55.00000000000001
01400945,39.351272,-84.363248,45069,39.400000000000006
01400946,39.0257363,-84.4535666,41076,58.2
01400948,39.1427165,-84.622713,45211,50.4
01400951,39.674512,-84.219693,45459,61.400000000000006
01400959,39.359131,-84.458158,45069,24.2
01400960,39.6623,-84.103832,45440,68.2
01400968,39.249048,-84.599709,45251,80.2
01400984,40.030933,-84.22115,45373,75.0
01400988,38.956015,-84.612124,41051,36.6
01400989,39.447709,-84.406479,45044,69.4
01400998,38.95667,-84.614324,41051,42.20000000000001
014LS994,39.275049,-84.364905,45242,52.800000000000004
01600036,41.345424,-83.104623,43420,24.200000000000003
01600128,40.08045,-82.429488,43055,53.2
01600232,39.9557,-82.822659,43068,61.80000000000001
01600251,39.6486784,-81.8562293,43756,40.2
01600264,39.729541,-82.615136,43130,31.200000000000003
01600273,40.1091901,-83.017746,43085,48.2
01600312,39.3342617,-83.0165373,45601,23.800000000000004
01600313,39.7215345,-82.2031385,43764,49.0
01600315,39.9582605,-82.945047,43205,20.8
01600327,41.0555673,-83.6067631,45840,83.4
01600328,40.0543055,-83.0725659,43220,26.0
01600341,39.8828425,-83.06863,43123,36.0
01600348,39.3543988,-82.9742619,45601,64.2
01600350,40.0978166,-83.1222563,43017,85.80000000000001
01600363,39.1330466,-82.9766677,45690,73.2
01600371,40.0868407,-80.733012,43935,41.2
01600388,39.8968442,-83.435432,43140,13.600000000000001
01600504,41.5823415,-83.8856995,43558,44.4
01600506,40.811345,-82.97313,44820,55.60000000000001
01600510,41.0220431,-83.6489533,45840,36.6
01600511,41.7046165,-83.5865451,43613,62.6
01600512,40.3670513,-80.6398458,43952,54.800000000000004
01600514,39.9083188,-82.8226026,43110,40.6
01600518,40.7609123,-82.5608998,44906,46.8
01600519,39.920118,-83.121384,43228,54.2
01600522,40.0118724,-82.8647038,43230,54.0
01600525,41.584247,-83.666962,43537,62.0
01600529,39.4517722,-82.2207556,45764,74.0
01600531,41.509023,-83.75036,43566,47.400000000000006
01600532,39.9058474,-82.7348924,43147,28.800000000000004
01600536,41.36442,-83.13311,43420,77.20000000000002
01600538,39.9067394,-82.7794258,43147,43.4
01600542,39.5462844,-82.4340922,43138,79.2
01600543,39.9568784,-82.7732768,43068,21.200000000000003
01600546,40.147049,-82.7076001,43031,75.2
01600548,41.5448493,-83.5981216,43551,67.00000000000001
01600549,40.241643,-83.395209,43040,15.400000000000002
01600557,40.7740746,-82.475837,44905,48.2
01600558,40.0115573,-80.7474904,43906,49.0
01600569,39.9496665,-83.0019303,43215,45.8
01600575,38.736087,-82.9955819,45662,71.0
01600581,40.1217877,-83.0926243,43016,73.80000000000001
01600587,39.9892939,-83.0052871,43201,54.0
01600590,39.0481938,-82.6300991,45640,46.60000000000001
01600591,40.006405,-82.664155,43062,65.2
01600593,40.05857,-82.973138,43229,16.200000000000003
01600594,41.1128263,-83.2084353,44883,39.6
01600598,39.9567701,-83.0968994,43228,67.2
01600617,41.7056319,-83.5006105,43611,46.400000000000006
01600621,39.9598096,-82.4759865,43025,80.60000000000001
01600623,39.9519139,-83.1563351,43119,49.2
01600641,41.5139574,-82.9023791,43452,72.80000000000001
01600664,38.7130139,-82.8580517,45694,35.0
01600800,40.5472654,-82.8465263,43338,41.00000000000001
01600801,39.717616,-82.577522,43130,41.4
01600802,40.2462815,-82.8686806,43074,34.2
01600804,40.312909,-83.110079,43015,38.2
01600805,40.2034124,-83.0264977,43035,66.6
01600806,39.9587281,-82.8756602,43213,37.4
01600808,40.5631302,-83.1173348,43302,50.4
01600810,41.7195775,-83.5634297,43612,61.6
01600812,40.0756431,-80.8727375,43950,40.6
01600815,39.8879952,-83.0017887,43207,52.2
01600817,40.103387,-83.16438,43016,33.2
01600818,40.0656864,-83.0734317,43235,71.4
01600819,40.06528,-83.02481,43214,62.00000000000001
01600820,40.4010188,-82.4588259,43050,62.800000000000004
01600822,39.5340291,-83.4459289,43160,54.0
01600824,40.1034728,-83.7200728,43078,53.60000000000001
01600831,39.4835771,-82.0798874,45782,75.60000000000001
01600832,40.3309865,-83.7603765,43311,74.6
01600836,40.7188147,-82.5492472,44907,41.00000000000001
01600839,40.1400189,-82.9902018,43240,20.6
01600842,39.841483,-83.0748545,43123,30.000000000000004
01600844,39.5979336,-82.9313762,43113,80.60000000000002
01600847,40.1496446,-82.9208478,43082,44.400000000000006
01600851,39.8557861,-82.8319261,43110,39.4
01600853,39.984384,-82.816476,43213,74.80000000000001
01600856,41.163322,-83.415531,44830,48.400000000000006
01600857,40.2645817,-83.0708511,43015,46.800000000000004
01600858,41.4327101,-82.6943467,44870,70.60000000000001
01600861,39.853071,-82.899249,43125,56.6
01600867,40.0025295,-83.1562341,43026,23.200000000000003
01600870,41.6625506,-83.6842845,43615,93.2
01600871,40.0542669,-82.8674889,43230,21.200000000000003
01600878,41.3912788,-83.6486711,43402,30.000000000000004
01600879,40.1227589,-82.9794468,43085,27.0
01600880,40.5832812,-83.08624,43302,45.2
01600881,40.088852,-82.825837,43054,37.2
01600891,39.9827274,-82.0219037,43701,25.800000000000004
01600893,39.9343317,-82.985385,43207,29.0
01600895,41.6867137,-83.7243376,43560,35.2
01600897,39.9718358,-82.90313,43213,43.0
01600898,40.1569087,-83.0954752,43065,50.60000000000001
01600901,39.3356404,-82.069268,45701,48.0
01600907,41.6084028,-83.7099157,43528,35.0
01600920,40.1082451,-82.9275624,43081,37.0
01600926,40.0257641,-82.4452617,43056,52.800000000000004
01600931,39.716175,-82.579459,43130,77.80000000000001
01600938,41.6383707,-83.469893,43616,22.000000000000004
01600940,41.7148002,-83.6925293,43560,32.800000000000004
01600942,39.9926801,-83.0439606,43212,29.400000000000002
01600957,41.6873051,-83.6214643,43613,35.4
01600963,40.3744036,-80.7035521,43953,80.60000000000001
01600965,40.0845609,-82.8972695,43081,30.0
01600966,40.033495,-83.140566,43026,78.4
01600971,40.0320473,-83.0176247,43214,46.0
01600982,41.6114908,-83.6063349,43614,28.6
01600990,39.9311449,-83.0540544,43223,35.400000000000006
01600991,39.8313656,-82.9444667,43217,13.8
02100001,39.7892121,-86.1481049,46202,63.4
02100016,39.7757725,-86.2046486,46222,46.2
02100066,39.7526095,-86.2467582,46241,67.80000000000001
02100071,40.454248,-86.131256,46902,80.2
02100086,39.875377,-86.118948,46220,83.2
02100091,39.1598625,-86.5356065,47403,59.0
02100096,39.606164,-85.4430252,46173,69.39999999999999
02100100,39.7808002,-86.0419191,46219,79.60000000000001
02100109,40.492186,-86.166237,46901,68.0
02100110,39.7145622,-86.2350196,46221,82.0
02100116,39.7577922,-86.1149198,46203,70.0
02100118,39.712073,-86.3754749,46168,80.4
02100138,40.7568674,-86.7666627,47960,29.8
02100215,39.856306,-86.389359,46112,35.2
02100248,39.524706,-87.115888,47834,40.8
02100330,39.1877202,-86.5400509,47404,77.0
02100332,39.943416,-86.236097,46077,83.2
02100333,39.95092,-86.27676,46077,52.60000000000001
02100336,40.220425,-85.404581,47304,62.800000000000004
02100338,40.18764,-85.421457,47304,44.2
02100339,39.7751497,-86.1635739,46204,56.400000000000006
02100405,41.1153329,-85.1293036,46805,43.0
02100407,40.8195723,-84.9359387,46733,86.80000000000001
02100410,41.0177854,-85.1700156,46809,53.6
02100412,41.094969,-85.1573858,46808,88.20000000000002
02100414,40.7204247,-85.1672322,46714,45.400000000000006
02100418,41.453011,-85.2718497,46755,65.4
02100424,41.0766873,-85.2761883,46814,16.200000000000003
02100425,41.0999773,-85.0590253,46815,33.6
02100427,41.0523808,-86.2208984,46975,59.8
02100500,39.799522,-86.261061,46224,51.4
02100710,39.2280428,-85.9023068,47201,32.8
02100735,39.562096,-86.155648,46143,53.0
02100804,39.8848466,-86.0689009,46220,54.400000000000006
02100814,40.133221,-85.661176,46012,52.800000000000004
02100816,40.05763,-85.6565806,46013,34.2
02100820,39.7792825,-86.0936388,46201,20.0
02100822,40.3861525,-86.9025379,47909,39.6
02100824,40.4553245,-86.9174333,47906,31.800000000000004
02100827,40.389134,-86.845213,47905,34.800000000000004
02100837,41.239491,-85.826686,46580,61.8
02100841,40.8998128,-85.5082001,46750,34.2
02100842,41.4582556,-85.5849008,46767,21.6
02100843,40.4336444,-86.8699777,47904,58.60000000000001
02100848,40.0855707,-85.6784333,46016,63.8
02100857,41.0688777,-85.0412966,46774,35.8
02100862,39.861992,-85.97021,46236,71.60000000000001
02100864,39.583908,-86.102744,46143,53.4
02100869,39.9577601,-85.9186702,46037,57.400000000000006
02100874,41.1718108,-85.4824052,46725,36.6
02100875,40.8158535,-85.8337123,46992,92.4
02100879,41.5873538,-85.844172,46526,47.400000000000006
02100886,41.661767,-85.9662341,46517,76.4
02100889,41.6812511,-86.1957761,46545,47.20000000000001
02100890,39.818066,-86.004202,46235,45.0
02100894,39.6394349,-86.0811469,46237,69.0
02100895,39.9548712,-85.9961063,46037,37.2
02100900,39.1202673,-86.5293917,47401,44.2
02100901,41.6701093,-86.311082,46619,34.400000000000006
02100902,40.7461832,-86.095908,46970,63.4
02100903,41.6304983,-86.232032,46614,76.4
02100905,39.765706,-86.305982,46214,36.6
02100906,39.913772,-86.20546,46268,61.60000000000001
02100907,39.4120332,-86.4255569,46151,39.0
02100909,39.618869,-86.159976,46142,37.60000000000001
02100911,39.5077907,-87.3842228,47804,60.0
02100914,39.8292847,-84.8507171,47374,76.19999999999999
02100915,41.6946777,-85.9674357,46514,77.80000000000001
02100920,39.9302526,-85.3796051,47362,78.80000000000001
02100921,39.6049052,-86.3767898,46158,70.8
02100927,39.705573,-86.150698,46227,44.2
02100928,39.1537098,-86.4952801,47401,53.800000000000004
02100929,41.036179,-85.134261,46806,43.8
02100936,41.2837944,-84.3282258,43512,44.2
02100938,41.6535893,-86.1656694,46544,66.0
02100940,40.0694,-86.474554,46052,37.800000000000004
02100944,39.958609,-86.041368,46038,28.2
02100945,39.776627,-85.981621,46229,40.6
02100947,39.756901,-86.509336,46122,52.8
02100948,40.02181,-86.900954,47933,27.800000000000004
02100952,39.8060736,-85.7667669,46140,34.2
02100957,40.049903,-86.0197449,46060,30.600000000000005
02100959,39.9626058,-86.1253498,46032,45.4
02100960,39.1626033,-86.5805358,47403,11.4
02100961,39.645654,-86.8478,46135,59.400000000000006
02100962,39.880687,-86.246119,46268,57.599999999999994
02100963,41.3581574,-86.3135178,46563,54.8
02100965,39.8977178,-85.9938276,46256,73.0
02100966,41.6146564,-86.7262024,46350,55.6
02100970,40.0219555,-86.1614019,46074,68.0
02100972,41.1796728,-85.1331647,46825,57.800000000000004
02100973,41.1331416,-85.0651037,46835,70.4
02100974,39.5177121,-85.7545916,46176,61.8
02100979,39.488689,-86.067105,46131,34.8
02100980,40.0032906,-86.0680296,46062,54.2
02100981,39.472939,-87.377247,47803,54.4
02100983,40.040947,-86.1054867,46074,50.400000000000006
02100985,39.764633,-86.401149,46123,65.4
02100987,39.408507,-87.408593,47802,37.4
02100989,39.6686363,-86.0220336,46259,78.8
02100990,41.034139,-85.259299,46804,28.0
02100991,41.3645251,-85.072349,46706,40.2
02100992,39.6803674,-86.129457,46227,49.800000000000004
02100993,39.665062,-86.182627,46217,15.8
02100995,39.6960329,-86.0764127,46237,34.6
02100998,39.911294,-86.137924,46240,25.400000000000002
02400001,38.691315,-85.78099,47170,27.400000000000002
02400008,39.200957,-85.972277,47201,56.8
02400014,38.22702,-86.1346129,47112,47.60000000000001
02400015,39.12365,-85.28708,47037,54.6
02400017,39.131322,-85.128616,47031,43.400000000000006
02400035,38.562981,-86.614369,47469,55.80000000000001
02400052,38.665043,-86.792127,47581,37.6
02400053,38.879369,-86.054021,47220,71.80000000000001
02400055,38.6519187,-87.1530301,47501,70.2
02400056,38.842105,-86.993921,47562,72.00000000000001
02400057,38.453458,-85.673259,47111,41.2
02400070,38.483426,-87.292119,47567,35.2
02400073,38.951838,-85.902273,47274,17.6
02400077,38.352024,-86.450095,47118,23.000000000000004
02400079,39.342805,-85.973678,46124,57.2
02400081,38.317823,-85.899495,47119,41.400000000000006
02400083,39.019541,-85.642333,47265,38.0
02400084,38.682427,-87.514799,47591,38.8
02400086,38.599216,-86.102726,47167,39.0
02400087,38.382966,-85.769608,47172,33.4
02400090,38.86217,-86.50863,47421,19.8
02400093,38.959228,-85.864291,47274,41.800000000000004
02400186,38.2839231,-85.6306183,40222,63.400000000000006
02400224,38.257894,-85.7042945,40206,61.2
02400292,38.1425588,-85.8702299,40258,66.60000000000001
02400300,38.183593,-85.678841,40218,64.60000000000001
02400309,38.2259742,-85.5761691,40223,39.0
02400327,38.2485162,-85.7969256,40211,28.200000000000003
02400331,37.1387268,-84.1001766,40741,23.0
02400332,38.1949668,-85.7645751,40214,40.800000000000004
02400336,37.7786262,-87.0805567,42303,14.8
02400339,38.22326,-85.68745,40205,45.0
02400346,38.217455,-85.626244,40220,32.4
02400347,37.9705806,-84.4986704,40517,60.2
02400350,38.1445097,-85.7734632,40214,24.4
02400352,38.0064996,-84.5217367,40503,50.0
02400355,36.613695,-83.7048852,40965,54.2
02400356,38.245021,-85.520782,40243,56.0
02400359,38.05921,-84.461204,40505,48.2
02400360,38.146193,-85.5879364,40291,56.4
02400361,38.0375535,-84.550596,40504,70.60000000000001
02400362,37.734737,-85.888467,42701,24.6
02400363,37.7461291,-84.8438973,40330,69.4
02400366,38.0892166,-85.6706097,40229,37.2
02400368,38.1654418,-84.8953392,40601,83.20000000000002
02400369,37.3413652,-85.3655237,42718,50.400000000000006
02400371,37.9790016,-84.5501227,40514,29.4
02400376,38.1399491,-85.6795056,40219,52.6
02400379,38.212642,-85.591978,40299,44.400000000000006
02400387,38.2584937,-85.6367782,40207,37.0
02400389,38.3401873,-85.6213966,40059,54.2
02400394,38.393055,-85.3674363,40031,38.400000000000006
02400396,38.3052496,-85.8379847,47150,27.4
02400397,38.1991665,-84.8263297,40601,66.80000000000001
02400400,38.2020235,-85.7077707,40213,36.800000000000004
02400402,37.994292,-84.2178122,40391,69.00000000000001
02400407,38.003241,-84.444936,40509,53.20000000000001
02400408,37.8287354,-85.4644758,40004,66.4
02400409,37.1068358,-84.0902733,40741,30.4
02400411,37.8443276,-83.8617452,40380,58.400000000000006
02400563,37.3495886,-87.4898361,42431,39.6
02400705,37.7313245,-84.2739544,40475,65.8
02400707,38.3053948,-85.5751607,40241,25.6
02400708,37.984358,-84.589651,40356,19.6
02400710,38.6576786,-85.1312397,41008,49.60000000000001
02400712,38.061095,-83.953677,40353,52.2
02400713,37.8656145,-84.5810068,40356,21.8
02400717,37.711977,-85.836152,42701,48.400000000000006
02400718,37.7543167,-87.1507249,42301,51.800000000000004
02400719,36.9282786,-84.1050693,40701,48.0
02400721,37.9620466,-84.4796292,40515,30.000000000000004
02400728,37.9917289,-85.7107807,40165,66.60000000000001
02400729,38.1981914,-85.6636624,40218,26.400000000000006
02400730,37.5768044,-85.2340663,40033,43.2
02400733,37.6182779,-84.782804,40422,52.00000000000001
02400734,38.1920522,-83.4852587,40351,48.400000000000006
02400737,37.9968605,-84.4786723,40502,31.0
02400739,38.290685,-85.508474,40245,85.2
02400741,38.7815374,-85.3789826,47250,68.60000000000001
02400743,38.1887948,-85.5190563,40299,44.400000000000006
02400744,38.3319483,-85.7980611,47150,34.800000000000004
02400745,37.05772,-84.626986,42501,40.60000000000001
02400752,38.2025911,-85.7613734,40208,54.6
02400753,38.226478,-85.730608,40217,53.2
02400757,37.0908091,-84.619284,42501,32.2
02400758,38.0566759,-85.5369129,40047,57.00000000000001
02400760,36.9592084,-84.0752841,40701,50.2
02400762,38.310988,-85.7704604,47129,52.0
02400763,38.2703515,-85.805585,40212,57.8
02400764,38.2883838,-85.5745714,40241,46.6
02400766,37.9545949,-84.5362087,40356,29.6
02400767,38.0228609,-84.5592469,40513,34.199999999999996
02400768,38.0653327,-84.5271941,40511,49.800000000000004
02400770,37.7502708,-87.1138636,42301,45.199999999999996
02400774,38.052959,-84.711332,40383,55.0
02400776,38.335005,-85.712037,47130,64.0
02400777,38.2157434,-85.2063739,40065,65.8
02400779,38.186407,-84.568318,40324,65.60000000000001
02400780,38.098672,-85.8696973,40272,39.0
02400784,38.0306743,-84.4929085,40502,71.2
02400785,38.167742,-85.826118,40216,45.400000000000006
02400794,38.3804931,-85.4270019,40031,72.2
02400808,37.9986829,-84.5799526,40513,59.00000000000001
02400873,37.2329598,-87.1609475,42367,64.60000000000001
02400900,37.0636421,-85.0716963,42642,26.4
02400903,37.9821953,-86.1628622,40108,71.4
02400913,38.0170723,-84.9102055,40342,17.4
02400916,36.7392776,-84.4739834,42653,32.4
02400993,38.19714,-85.690893,40218,73.2
02500250,37.0630583,-88.6408623,42003,52.800000000000004
02500338,37.0513042,-88.5701865,42003,41.400000000000006
02500414,37.0857824,-88.6464939,42001,52.800000000000004
02500435,36.6250487,-88.3128289,42071,42.2
02600509,36.9597657,-86.4666655,42104,48.8
02600522,36.8403472,-87.4764941,42240,51.4
02600535,36.9965152,-86.4246741,42101,42.800000000000004
02600585,36.9432576,-86.4254048,42104,53.199999999999996
02900776,39.4123277,-81.428585,45750,74.4
02900781,38.4369666,-82.3867775,45669,63.400000000000006
02900783,38.4776993,-82.6497272,41101,35.2
02900796,38.501485,-82.6816677,41101,39.8
02900799,39.2754747,-81.5806893,45714,14.8
02900800,39.431634,-81.464633,45750,56.2
09000004,39.275049,-84.364905,45242,49.2
09000205,38.5966047,-86.1019856,47167,66.2
09000215,38.6705262,-86.915536,47553,27.400000000000006
09000222,39.0275118,-86.9335715,47424,61.0
09000227,37.9926033,-87.52714,47711,55.2
09000232,38.3536372,-87.5848383,47670,42.4
09000233,37.9667372,-87.4904064,47715,46.6
09000234,37.8713286,-87.5678687,42420,38.0
09000235,38.0211098,-87.5754218,47710,17.6
09000236,37.9779886,-87.3935213,47630,72.4
09000238,40.762541,-84.144785,45805,53.800000000000004
09000239,40.5737028,-85.6771008,46952,39.2
09000242,40.5590945,-84.5394629,45822,80.4
09000243,40.857448,-84.5962029,45891,44.2
09000261,38.4147607,-86.9369064,47546,35.6
09000263,40.220792,-85.441446,47304,31.400000000000006
09000267,40.2782309,-86.4952516,46041,51.400000000000006
09000282,36.7244986,-88.6295224,42066,72.80000000000001
09000284,37.0075345,-85.925389,42141,30.799999999999997
09000322,37.1128555,-87.9038057,42445,61.0
09000325,40.7571557,-86.3289966,46947,44.6
09000335,40.7373597,-84.1113959,45801,62.2
09000345,41.5067204,-87.3401607,46410,53.400000000000006
09000351,38.3778392,-84.3081479,41031,64.4
09000360,38.6627766,-84.5749233,41097,12.600000000000001
09000363,36.8321292,-86.9058909,42276,59.0
09000376,38.73129,-86.4819379,47446,52.0
28500001,38.691315,-85.78099,47170,54.0
28500008,39.200957,-85.972277,47201,55.400000000000006
28500015,39.12365,-85.28708,47037,64.0
28500017,39.131322,-85.128616,47031,37.400000000000006
28500035,38.562981,-86.614369,47469,38.6
28500052,38.665043,-86.792127,47581,49.400000000000006
28500053,38.879369,-86.054021,47220,43.0
28500055,38.6519187,-87.1530301,47501,52.0
28500056,38.842105,-86.993921,47562,47.6
28500057,38.453458,-85.673259,47111,44.0
28500070,38.483426,-87.292119,47567,40.60000000000001
28500073,38.951838,-85.902273,47274,54.400000000000006
28500077,38.352024,-86.450095,47118,64.80000000000001
28500079,39.342805,-85.973678,46124,70.0
28500081,38.317823,-85.899495,47119,60.400000000000006
28500083,39.019541,-85.642333,47265,32.800000000000004
28500084,38.682427,-87.514799,47591,34.6
28500086,38.599216,-86.102726,47167,50.0
28500087,38.382966,-85.769608,47172,55.0
28500090,38.86217,-86.50863,47421,76.0
28500093,38.959228,-85.864291,47274,37.2
480DC002,39.2273282,-84.5129454,41091,28.200000000000003
491DC001,38.95667,-84.614324,41051,46.400000000000006
540FC000,39.106758,-84.513951,45202,35.400000000000006
540FC001,39.4478172,-84.4064284,45044,67.4
540FC008,41.355995,-81.508393,44146,47.800000000000004
540FC200,39.106758,-84.513951,45202,85.8
540FC211,39.106752,-84.513889,45202,35.0
540FC212,39.8313655,-82.9444667,43217,36.2
540FC213,39.818066,-86.004202,46235,29.800000000000004
540FC214,38.19714,-85.690893,40218,58.2
540FC215,38.956015,-84.612124,41051,47.6
540FC500,39.106758,-84.513951,45202,32.2
542FC200,39.106752,-84.513889,45202,53.60000000000001
542FC807,39.106752,-84.513889,45202,61.800000000000004
702FM024,39.106743,-84.513945,45201,45.4
70800787,41.5939258,-87.4867814,46320,30.200000000000003
